monthly_charges,tenure,contract_type,data_usage,support_calls,churn
146.08887171589842,14,Month-to-month,30.500370853974285,3,1
129.47546000764214,53,Month-to-month,15.645369710682411,4,1
128.98273161244794,48,One year,13.554812688203288,7,1
80.93011077334614,69,One year,29.883414135135155,4,1
73.92653530389647,62,Month-to-month,43.304781680584576,9,0
55.54291935099181,66,Two year,47.33668644616978,3,1
27.328814564620526,64,Two year,5.295290220187882,5,0
132.41390891315692,70,Two year,7.7414306298859925,4,1
125.67713118691009,63,Month-to-month,47.236812939153985,6,0
149.96329752719697,33,One year,36.82676141673963,9,1
149.5627888196077,41,Month-to-month,44.149691241488654,6,0
92.20612172834157,48,One year,10.131631706767157,3,0
119.96836397346637,13,Two year,29.379293555470092,4,1
142.81954488471564,31,Two year,35.056979720873684,2,1
130.4541607880635,68,One year,34.00559427234863,3,1
52.1552532266157,4,One year,20.407584543334906,3,0
78.57073759031215,19,Month-to-month,0.7697445845654238,2,1
36.79072396969435,70,Two year,29.146302840213156,9,0
144.02663354363392,13,Month-to-month,12.655076958980437,4,1
98.8027024786144,23,Month-to-month,22.51271230714452,4,1
49.72356471545015,1,Month-to-month,47.879050754190864,6,0
107.32108897276137,54,Two year,19.951765882121737,3,0
100.35667125952645,71,Month-to-month,41.990080333221336,3,0
66.56115334426926,15,Month-to-month,9.427030287462557,8,0
34.762486985951774,65,Month-to-month,33.62302490125144,5,1
107.30451542706395,71,Month-to-month,48.85034772194717,3,1
87.64000111749313,15,Month-to-month,5.094655043646839,1,1
120.40139092563311,21,Month-to-month,0.4159971113596006,5,1
87.62125514455914,19,Two year,21.67913963163072,1,0
130.7835950414102,60,Month-to-month,4.63127415256836,4,0
91.74788904068312,33,One year,37.419217483811565,5,1
92.92193629960022,49,Month-to-month,45.727433192427945,3,1
133.96496834558485,35,Month-to-month,21.701048635437942,2,0
72.45277260761162,44,Two year,12.935582107772047,6,0
37.4219796985833,11,Two year,21.72016595033049,1,0
23.741747920734067,72,One year,36.17239089250005,5,0
118.16784323757047,66,One year,0.4527080790185489,3,0
100.6402416759504,46,Two year,29.472699474234858,5,0
111.53036985289907,9,Two year,30.664584244368953,3,0
47.685340996158395,3,Month-to-month,31.884412344796775,3,0
37.72829182628007,26,Two year,12.101103999043861,3,1
21.890806536824652,72,One year,35.70263616890634,8,0
65.5763826448576,48,Month-to-month,4.56957431658882,6,0
96.6892992911023,66,One year,9.96351682334004,2,1
70.99172586296521,70,Month-to-month,43.873502332724094,2,0
76.87173986308477,28,Two year,36.93615753632832,5,0
137.54063028418727,26,One year,0.6872777005672626,5,1
65.27321071302904,25,Month-to-month,12.41881301849001,3,0
86.8186335907754,12,Month-to-month,10.720324149658229,8,0
121.8748916563486,5,Two year,13.540316401848628,3,0
71.55056170176512,48,Two year,12.377988513994321,8,0
100.87127102962356,37,Two year,3.126314787142287,3,1
132.10728213707688,44,One year,22.947025829841017,1,1
143.43768107549346,15,Month-to-month,36.63667373930826,1,1
39.11955252077493,43,Two year,30.33658623587182,4,0
140.4563912709943,48,One year,33.64358342990399,3,0
83.97511810033996,70,One year,4.057458926811957,6,1
53.571770478864586,46,One year,47.57453550883936,4,0
79.68764831097397,43,Two year,41.92459169215124,5,1
147.40423478711202,21,Two year,40.254515924783135,9,0
84.04035221907304,23,Month-to-month,41.149190252088374,3,1
62.73770933737607,47,Month-to-month,46.63552540663807,1,1
102.34211106117435,15,Two year,27.212698305684885,9,1
51.2189304411651,25,One year,10.014100893381295,8,0
29.86223265412631,36,One year,30.839180392627057,9,0
36.7543638483844,51,One year,37.14407468339695,6,1
36.64595906451042,15,Month-to-month,36.89586966770127,3,0
39.747350156598266,68,One year,26.072451208344006,2,0
38.04753244442332,21,Month-to-month,3.422935966678903,9,0
103.3137168244179,13,Month-to-month,18.55564692150639,2,1
43.64441097188883,19,One year,46.038330423167864,8,1
64.93674683210222,34,One year,29.2224454878713,4,0
136.58249328778152,68,Two year,26.91659716278567,2,0
81.6150132341734,52,Two year,13.442675719109676,4,0
106.78250600773353,27,One year,18.422445995828944,1,1
42.40158325621188,29,Month-to-month,44.76730445765846,3,1
44.997572445127204,28,Month-to-month,33.32315237634179,9,1
25.312920114642253,35,Month-to-month,39.36935133761664,1,1
41.961558199381386,8,Month-to-month,22.717271153382757,1,1
56.21674407415462,16,Month-to-month,31.512360972807897,7,1
43.011362955977084,36,Two year,12.419180437160376,0,0
31.53132938841723,30,One year,35.27304151417432,6,1
35.6826632430781,18,Two year,21.380066685166867,4,0
79.90123984425435,2,Month-to-month,22.12727574073728,7,0
46.82338339275303,49,Month-to-month,32.466116228844086,0,0
67.3550819362498,4,Month-to-month,46.81403107344633,6,1
85.44424521113139,7,Month-to-month,3.200317330431046,4,1
109.75132772181749,39,One year,41.23716186735038,3,1
25.110578179342863,13,Month-to-month,14.619155520609656,6,0
123.92335185817555,31,One year,22.195972725318892,9,0
101.62705063381802,71,Month-to-month,1.0956664387504478,1,0
30.628674153353348,63,One year,15.05230389171565,0,0
133.56522113388104,56,Two year,25.131562131506524,0,1
139.7134120691357,42,Month-to-month,2.8088038673719504,0,1
27.940134781132286,61,One year,24.55478646915826,4,1
55.99409425913648,42,Two year,46.35553144292137,9,0
124.80616637309797,56,Month-to-month,5.2696609053902606,6,1
117.27375974987558,36,Month-to-month,38.22203640377522,1,1
43.987732516329054,68,Month-to-month,20.483552668799632,9,0
47.21541203377234,7,One year,32.7586857262169,7,0
68.16137336287966,54,One year,13.011829899261468,3,1
82.98798807483277,1,Two year,7.974613127067914,2,1
100.37312029893847,44,One year,8.023130713561322,9,0
67.95877314407042,45,One year,3.5245972821572327,7,1
80.12951309730923,47,Month-to-month,9.282335245062152,1,0
117.17122195738835,13,Month-to-month,33.21096924944841,2,1
24.768816375777725,22,Month-to-month,44.084530592175405,2,0
52.816802764722695,21,Month-to-month,40.70628427955809,9,0
112.73544616499181,9,Month-to-month,34.25671549372421,0,1
136.3768888993359,26,Month-to-month,5.521593170555134,5,1
86.5180674750366,9,Month-to-month,14.459372314797491,1,1
89.17475308449103,15,Two year,15.490343766123448,0,0
33.93236147417089,10,Two year,12.49784731988106,1,0
78.16360768704911,42,Two year,25.750282985486155,5,0
89.240244639153,72,Two year,26.77769074398363,3,1
51.52116547251485,24,Month-to-month,17.84429875855551,5,1
55.00162002341953,49,Two year,17.6894579368218,8,1
69.04694120360094,26,Month-to-month,41.42777989530407,9,1
22.609255711104428,37,Two year,39.46464241598428,9,0
61.87029152581318,68,One year,15.389791584037283,7,0
47.488240909550804,50,Two year,45.68942219366296,0,0
62.574655783128904,24,Two year,47.6407508501253,7,1
35.569077136502656,19,Month-to-month,16.33712710150204,8,0
135.76854649618633,60,Two year,17.721247439652743,5,0
97.16701896202633,39,One year,25.28170767109794,9,0
108.28330148878365,18,Month-to-month,47.056040626683675,4,1
122.59226101895398,19,Month-to-month,43.815971657115576,5,1
84.79748586077744,36,Two year,5.12839812917949,5,1
31.29963745136508,55,Month-to-month,19.63653716357081,8,0
89.8238504364112,69,Month-to-month,27.668559487488594,3,1
96.28934534271428,47,Month-to-month,25.156623627577,1,1
116.9071316439629,49,Month-to-month,9.693153396844634,8,1
76.11574100985831,33,Month-to-month,42.940838558407734,1,1
36.58543936342329,21,Month-to-month,33.84703914984187,9,1
56.89086775383418,22,One year,41.89541874259018,8,1
67.20069853182255,48,Two year,42.93821396747361,1,0
103.96924137310816,37,One year,37.41779268328699,7,0
94.20117960695855,15,Month-to-month,21.960530062485866,8,0
66.29257436672,35,Month-to-month,30.527337750771228,9,0
148.24698234308735,71,Two year,8.018270305987157,8,0
98.75072651639533,32,One year,33.68227087374539,9,0
50.83948292567928,11,Two year,8.962662786964037,8,0
33.231721440652485,10,One year,34.69747952550784,1,1
39.871688093963165,57,Month-to-month,11.479908037698433,3,0
51.97450468998606,25,Two year,5.877565007510999,6,0
40.88857852374224,2,Two year,8.26422450714787,1,0
44.25371312666975,64,Month-to-month,0.0996067609535134,0,0
57.06237193020012,35,Two year,35.93698089267651,2,0
42.53856738831813,7,One year,36.620052452918955,3,1
136.57950520143527,18,One year,25.746667495662972,7,1
30.430386936013488,67,One year,8.068140052769184,5,1
88.18648064413311,42,One year,4.177716875534488,1,0
73.351587508656,39,Month-to-month,0.9564483218643505,8,1
147.70922019811883,41,Two year,8.287408848261036,1,1
34.565057281846805,24,One year,44.54277674915733,4,1
71.72122787594641,60,Month-to-month,12.076842085084088,3,0
146.03115632579795,46,Two year,17.71356636086078,6,1
132.51592636621743,19,Two year,5.267274224066659,7,1
126.21936922340639,68,Month-to-month,11.118065237408514,4,1
53.52736751584218,42,Month-to-month,25.961228539010257,9,1
42.21538636070856,32,One year,30.387634154782628,4,0
106.92361859017603,39,Two year,12.267615708310553,1,0
140.81887858658615,36,Two year,2.8866079612558604,7,1
92.37917609181088,36,Month-to-month,19.551643456369934,1,1
94.30964963108698,3,Two year,11.710168546316707,9,0
56.39728217583694,8,One year,10.977696161490098,5,1
120.03408131495179,70,Two year,47.99314013567276,7,0
44.31568731247803,41,Month-to-month,30.815024296286204,5,1
62.078300732551675,68,Month-to-month,27.843922158604794,3,0
75.30673702013418,13,One year,20.788755176166095,3,1
85.98934922897915,49,One year,21.447216671507213,5,0
51.51326521396043,60,Two year,27.045250191904042,3,0
34.92878721609646,2,Two year,34.82149035180536,7,0
99.38060551741223,60,Month-to-month,35.107304809091474,8,1
57.52197192123325,5,One year,8.584695385272479,0,0
95.56096878493959,44,One year,25.00563760383135,3,1
40.0671529856463,27,One year,20.597904751705098,3,0
82.54821324112626,32,Two year,43.52634831346921,1,1
89.23662623170617,21,One year,31.57094606091882,5,1
26.7370597869155,8,Month-to-month,26.62520332079909,2,1
63.758556165209676,72,Month-to-month,5.769732108945869,6,1
37.47390800206665,50,Two year,30.281894466170574,4,1
28.238746161459808,67,Two year,5.860195284011671,3,0
148.69483021069288,44,One year,16.860328778287602,4,1
61.90599984671399,58,Two year,7.142098240716593,7,1
125.28367796110253,3,Month-to-month,34.603682351218445,2,1
53.1032851192893,70,One year,10.31260569180763,6,0
108.59535388911081,2,Month-to-month,19.5929686594013,5,1
118.82962178565926,44,One year,44.783738880938934,0,1
97.43303627901976,2,Two year,10.215819169948514,6,1
81.30490451152059,35,One year,25.390253197938957,6,1
73.53931883914491,30,One year,20.9635830583011,0,1
65.3528746505894,8,Month-to-month,0.9062020522864866,8,0
140.83878875221734,22,Month-to-month,39.63790567864064,5,1
127.98052301240479,44,One year,3.4522953157299865,1,1
145.45349838664663,58,Two year,23.71275104884768,4,1
36.158639053120815,36,Two year,28.033914746947495,3,0
115.01277177647376,69,Month-to-month,31.421322830729352,6,1
141.98425938673492,31,Two year,34.431581465393776,7,1
43.56029860153582,47,Month-to-month,12.663619176135754,0,1
28.644514757681073,55,Two year,0.49893883292246866,4,0
116.34568440770768,62,One year,36.1721831177456,2,0
94.68150471338855,30,Month-to-month,26.78282996737893,0,1
129.43774097857536,55,Month-to-month,41.805885160362436,2,1
38.170408961417635,16,One year,41.06941814503472,5,1
123.38475054178572,12,Month-to-month,42.16630838939416,6,1
46.21155160620679,17,Two year,24.25473299897701,7,1
41.27527257254158,16,Two year,16.681419791843282,3,1
41.354553731029085,12,Month-to-month,39.5779101295685,2,0
125.89471363007968,8,Two year,22.564705651462745,4,0
106.47563869050602,3,Month-to-month,9.172109820171725,8,0
87.99850521998552,16,One year,42.748700978073714,5,0
66.64796293605532,30,Month-to-month,44.127993838617364,8,1
134.03607030570407,23,One year,23.315487807008505,5,1
71.01786396494259,5,Two year,3.7849863654893734,1,1
126.15792713130502,65,One year,19.391304495846562,4,0
77.08753811412839,30,Two year,40.17688297313017,8,0
69.00277582523799,21,Month-to-month,45.088701427311435,7,1
80.14837213704884,70,Two year,10.173637124879791,6,0
59.17912364133847,22,Month-to-month,3.348680601263576,0,1
117.18921942291264,72,Month-to-month,43.86752265664193,3,1
85.35365071202229,32,One year,19.470246948943764,6,0
50.18765036908625,33,One year,27.088048213378162,6,1
136.9446945256939,16,One year,48.40329060253794,5,1
69.90585877851748,38,One year,3.3282363957111425,7,0
90.66187194481851,14,Two year,32.41590037260478,5,0
137.8413744253911,36,Two year,3.7052711287433535,9,0
101.15093946881898,23,Two year,18.77344642332502,2,1
35.19674529208733,66,Month-to-month,40.190727259672336,3,1
142.17817606975177,2,Two year,21.67361163778172,2,0
101.60204689928432,65,Two year,49.85911769514752,0,0
63.537729905421195,67,Two year,27.952964247330108,9,0
38.105369446240346,52,One year,16.058107631797675,4,1
123.22327460513847,62,Two year,11.005566295237657,0,1
100.60945827070675,23,Month-to-month,17.52602671430809,0,0
89.3499419569218,26,One year,18.62666368797754,1,1
136.2060357966245,68,Month-to-month,3.4356838861980488,3,1
122.517637459189,55,Two year,18.47870997133866,5,1
39.717734365257655,6,One year,23.211925986961248,7,0
60.52386881342127,35,Month-to-month,36.13688761194023,2,0
52.30358817588055,22,Two year,32.8364742360804,0,0
116.71301803444801,43,Month-to-month,35.438282761457714,2,1
24.35921651565132,15,Month-to-month,0.41818409384285493,2,1
94.08565903327114,60,Month-to-month,10.883369979026803,4,0
119.11962914628977,12,Two year,33.084214419992826,3,1
133.9795327790274,49,Two year,24.199468408987357,3,0
64.47062733306797,42,Month-to-month,0.2656737834172973,8,0
126.76344960736166,38,One year,40.22473212159112,6,0
34.38212580417694,45,One year,38.64047866451687,3,0
130.03879792548736,35,Two year,27.420958149678132,2,1
36.57352610315772,30,Two year,3.323166288813606,5,1
71.64734777284775,30,Two year,38.32575247662923,2,1
123.64839755134197,6,Two year,29.185679386568196,5,0
39.489265555340594,67,Two year,39.097998857897956,8,0
49.80268138024339,7,One year,37.58734961979202,5,0
113.89283389109862,52,Two year,40.15010359789186,3,1
113.60474975098967,14,Month-to-month,25.90040332023124,4,1
103.34919227508865,15,Month-to-month,7.016225909675749,5,1
110.213297780723,21,One year,33.557873668984435,2,1
90.5541776351875,35,Month-to-month,31.02368925259853,7,1
52.73387765790386,66,One year,37.11265935995436,3,0
64.94047915550954,2,One year,8.494050302536765,7,1
43.60770318418534,35,Month-to-month,9.748759995014462,9,1
138.0985729733717,20,Two year,44.52047586096642,9,1
95.84093331959566,10,Month-to-month,37.49888992260354,2,1
72.11068417927319,25,Month-to-month,45.411424435016144,9,0
80.06075447373725,66,One year,37.93576605819604,6,1
143.146834149536,25,Month-to-month,29.857765299515094,8,1
39.935682405090425,54,One year,32.70663685139368,3,1
96.20987816218364,33,Two year,44.456396197000494,7,0
85.76552825498058,36,Two year,28.940337725597026,2,1
99.48905060650422,14,Two year,31.619566216419372,6,0
22.354323896709268,65,Month-to-month,7.823835800180029,2,1
133.37610816273968,54,One year,23.696061005805134,6,1
141.1753767228696,52,Two year,35.81985559790495,9,1
93.46731386659717,3,One year,13.54713491581827,9,0
110.564607103996,41,One year,10.112709026226746,5,0
139.92491955304843,6,Two year,15.691340411220779,1,1
111.94102246074182,25,Two year,12.075031399641672,2,0
39.83007557885398,13,One year,10.745631851819793,5,0
94.91748682168571,8,Two year,21.242542143404346,3,1
98.87295602977126,21,One year,45.391925694176706,5,0
75.13698726931018,68,One year,25.352982336935913,0,1
115.73775063121397,25,Two year,9.396019040766152,9,0
141.46771191997192,68,Month-to-month,3.848583469043704,0,0
140.32390667788093,45,Two year,34.80780725689626,2,0
78.60911828253717,60,Month-to-month,19.139938221819392,7,0
34.720945959298184,12,One year,41.09154732926796,7,1
148.0293558651035,32,One year,32.97553843203851,3,0
129.05675123797144,13,Month-to-month,39.81207252706842,5,1
36.206148556424694,31,One year,13.597301970922437,7,1
139.7094447402584,20,Month-to-month,34.6179461230529,6,1
133.0865270680767,18,Month-to-month,13.203099234685938,6,1
87.44894742638938,60,One year,46.95342397251458,3,0
96.8658066468408,63,Month-to-month,31.81871407666872,8,1
71.87035150311694,6,Two year,16.225590008767103,9,0
27.119013046864072,32,Two year,13.475593114613632,5,0
63.57564141396712,43,One year,9.546329253582176,2,1
124.3709483177415,2,One year,34.73204794468639,4,1
20.602162990598373,60,Month-to-month,10.935780649896365,4,1
63.354892319848744,23,Month-to-month,29.765163296374453,4,1
71.76193016682262,31,Month-to-month,13.231751346267867,7,0
89.86142838192997,5,Month-to-month,33.09844723969343,8,1
139.58123013365886,34,Two year,40.74698642702696,8,0
65.02497926757496,10,Two year,38.90126215723266,5,0
65.1039162465096,2,One year,38.042566546539085,5,1
115.8751622542673,11,Month-to-month,9.386120284612604,8,1
78.78833231567492,50,Month-to-month,4.419247349225936,3,1
49.19862698219765,31,One year,34.94744142436928,5,0
78.81713709725014,56,Month-to-month,18.417360689717565,3,1
38.31141264937398,9,Month-to-month,21.617311320167364,0,0
42.93030824580903,21,Month-to-month,1.5574546396695532,6,1
84.78781045613236,28,Month-to-month,12.97882246375246,9,1
74.46030843559123,62,Month-to-month,1.6838201937232011,5,0
138.929967138853,7,One year,43.95928863006238,8,1
67.1112068851623,16,Month-to-month,12.169834160926523,6,1
95.47648553614565,4,One year,27.866858478650403,6,1
102.19435742953895,4,Month-to-month,1.9489660330565206,1,1
21.702279356483373,40,Two year,33.3423695652829,8,1
106.25985836217238,17,Two year,16.151367287704694,9,1
43.14467569306768,52,Two year,44.89595934788329,8,0
144.93914127102917,52,Two year,44.40590944670179,5,1
39.326154607904684,36,One year,16.264530918087388,2,1
73.90113608451308,38,One year,45.04804478452339,0,1
31.0954568502237,50,Month-to-month,49.80788367493894,3,1
149.59365273997315,63,Two year,41.2707832061974,2,1
85.28535134306154,63,One year,42.24356738776145,0,0
97.40005225160569,62,Month-to-month,12.450436805454496,2,0
28.719942060495573,7,Month-to-month,28.835119942887815,3,1
117.49486115189312,27,One year,3.3627956983683926,7,1
47.287727102426146,14,Two year,4.745896841083486,8,0
136.7470576272928,71,Month-to-month,49.94463060166453,2,1
46.66815326266094,5,Two year,16.331962471295547,5,0
44.78940368627666,55,Two year,37.40919560244232,9,0
24.751456820252336,2,Two year,40.33325265134082,4,0
81.3687028642999,62,Month-to-month,42.90116355036146,5,1
93.42934732414014,21,Two year,49.881414870107825,3,0
28.54212312568581,21,Month-to-month,12.074824262843393,9,0
120.81859017035137,10,Two year,2.0175413429849853,5,1
78.9275485172436,58,Month-to-month,20.5595758997293,6,1
88.17073501258541,39,Two year,6.504033491447347,8,0
77.29915710196966,5,One year,1.1212944581027562,9,1
72.09919791379238,65,Two year,18.021341357074306,6,0
92.75324307006832,13,Two year,39.18691255376182,5,0
40.18123197099263,53,Month-to-month,28.309034561253544,0,0
43.65065696438525,45,Month-to-month,15.638899460517703,1,0
132.03213073175726,32,Two year,32.71710027463598,0,0
142.99501007737226,36,One year,11.600909015440536,8,0
68.53021111636788,60,One year,0.7190723036042512,9,0
55.19680750866199,11,Month-to-month,38.21766932182137,9,1
103.71994062107206,63,One year,31.187154243200453,8,1
73.13544224275253,21,Two year,38.115131225047996,6,0
23.300226235844832,52,Month-to-month,1.9469008343832805,1,0
40.29983765760475,55,Two year,41.85598139153261,5,1
113.07638975016168,26,Month-to-month,30.976310001815165,3,0
105.66011244831968,68,Month-to-month,28.169767535632005,0,1
23.522479025452853,34,Month-to-month,31.23070240572658,0,1
48.85638105128343,52,Month-to-month,43.2216623434182,4,0
50.03972355644928,52,One year,29.346825327945353,1,0
107.34605666783469,29,Two year,29.047518994408968,3,0
22.56236990806734,38,Two year,49.53395785328829,0,1
33.5341156579946,42,Two year,37.8365083534284,3,0
123.98909109851462,21,Month-to-month,22.114690272556764,5,1
43.21080606706337,42,One year,35.369850001646384,9,1
104.85699402074371,13,Two year,19.461523584589425,3,0
50.96376153607444,64,One year,11.44377312417495,0,0
32.92738105871487,17,Month-to-month,29.84259384438797,6,1
51.61238482992903,9,Two year,46.409104905697575,1,1
113.89470114123569,41,One year,46.45697600077314,8,0
131.24054085381715,1,Month-to-month,17.095263905274514,2,1
127.92858239370891,2,One year,26.38387331108475,7,1
71.63385885039912,60,Two year,10.58179492849306,7,1
106.851067754184,48,Two year,49.78155547494417,2,1
46.64795840405672,29,Month-to-month,49.05589539339679,3,0
58.10920493393172,10,Month-to-month,32.475446485372366,1,1
136.52365640774556,58,Month-to-month,40.22070298387367,3,1
21.690250056395683,60,One year,35.755008064185,8,1
31.11610901108085,21,One year,29.65791095197341,1,1
47.025213168983555,28,One year,2.6673998494448847,2,0
23.449186503596565,34,Month-to-month,22.738217127633053,3,1
43.58660656167365,8,Two year,33.739315108370526,4,0
95.79540292605998,59,Two year,33.876580694184234,0,0
74.78519157702473,72,One year,18.65613092111918,6,1
136.04732244000672,49,One year,47.084599332901526,9,0
126.26766302599732,17,Two year,8.36785161183905,6,1
64.43625572072388,60,Two year,25.01797231077803,8,0
53.72504634606802,45,One year,34.54419882754114,3,0
69.3600130617447,69,One year,34.85679029459046,5,1
96.73834252692501,32,Two year,32.43194783844078,1,1
54.848273306973915,44,Month-to-month,13.764410672593009,3,0
101.13935802038742,65,One year,7.810328434331098,1,1
73.22351478486127,8,Two year,31.797016341335542,9,1
91.76613351075743,72,Two year,29.965105806971888,4,1
76.69644878759117,43,Two year,8.967800514462049,6,1
58.2805487404493,1,Two year,35.25695727852817,0,0
143.29892990508037,51,Month-to-month,22.75859958668282,9,1
119.2687532407689,24,Two year,33.38802958015765,9,1
38.21471284963883,24,One year,41.868353988507536,6,0
132.90083686672867,17,Month-to-month,8.486421428846159,9,1
83.36605577243677,5,Two year,0.9572433998418339,5,1
136.2917894962319,20,Month-to-month,38.955129319789336,5,1
123.98118327315098,21,One year,30.484871257630797,7,1
75.27775558100035,58,Two year,34.98197848110608,7,0
22.92101008161526,31,One year,41.90774874943213,5,0
54.92805672004299,11,Two year,40.14054674122502,2,1
90.4124479059127,52,Two year,48.046007346441236,4,0
102.35216857739914,15,Two year,26.79675394260591,1,1
53.5253991063163,7,Two year,24.42478163299527,4,1
38.11628962946713,28,Two year,20.094359994536504,8,0
128.5409307839089,51,Month-to-month,7.684552142210227,9,0
147.97228349146178,58,Two year,28.63036164410112,0,1
88.33972369934915,5,Two year,13.85062621629894,9,0
42.31830716027946,5,Month-to-month,46.06537561064877,4,0
55.39995244751796,8,Month-to-month,29.15954021385488,5,0
22.390787951170676,64,Month-to-month,29.642009025405507,6,0
138.85884485286488,10,Month-to-month,17.746233043850502,8,1
35.30764077571835,38,Month-to-month,2.5994675988853744,5,1
94.94714181685296,8,Month-to-month,1.587188268649431,4,0
55.62717868933678,25,Two year,21.166757207659874,6,1
92.04314032705314,66,Two year,4.228268904861893,0,0
104.68465048574235,50,One year,30.342347777006957,4,1
127.86643448193621,67,Two year,44.04865028198287,1,1
46.83476532887842,49,Two year,44.14574082593611,3,0
21.42945772560246,36,Month-to-month,32.95227050661162,6,0
37.795131908944946,68,Month-to-month,10.56159157364655,4,1
137.00242344025366,41,Two year,43.149841567943604,5,0
133.60571008312698,62,One year,44.30467176566041,1,1
97.66370328214008,10,Month-to-month,9.832679247647935,2,1
98.06719185637493,21,Two year,36.871304288533864,6,1
106.45476769101322,36,Two year,14.325977446356147,1,0
42.79826622104845,12,One year,40.13201561764648,5,1
138.87355297024476,2,One year,49.86189499518014,4,1
74.44016823596951,13,Month-to-month,1.5013002664696407,9,1
69.80800867243467,53,One year,44.86829328954659,0,1
87.45930168676888,32,Two year,31.131526679932904,9,0
26.105575680757156,16,Two year,48.669130958241055,3,0
41.616837938290324,32,One year,23.25047587632138,1,1
115.94437013542816,32,One year,42.369396528568686,3,1
30.76382683026644,11,One year,3.1197034299138613,0,0
98.40977423063046,10,One year,16.763952503914787,1,1
51.895384258571724,15,Month-to-month,3.3508268875604985,7,0
70.60842982545695,17,One year,48.76715667395353,5,0
57.53018578019098,40,Month-to-month,40.84869536359184,1,1
66.23745314044339,18,Two year,42.62737106229852,5,1
113.47596767395191,55,One year,46.89826157169471,9,0
58.62582303101275,25,Month-to-month,4.255174305989268,8,1
93.63260323859663,59,One year,19.27987962566667,6,1
81.88655228588296,22,Two year,3.551744452200106,8,1
106.27725149714426,30,Two year,10.53965507750143,4,1
141.78786611221852,44,Two year,11.468288851883617,6,0
115.23437263733254,32,One year,23.455360552378934,6,0
47.94224921679838,51,One year,13.428108372682129,2,0
24.05380755796701,46,Month-to-month,5.048905340888055,6,1
54.09432575897726,21,Two year,8.374554454705386,0,0
97.36013099103313,32,One year,7.363778177604546,8,1
26.685355752952546,39,Two year,48.653839895614915,9,0
84.52761213616073,12,Two year,37.96462534592368,5,1
97.58957035919559,47,Month-to-month,48.3880732634781,4,0
63.451705806204906,18,Month-to-month,21.987024325395428,6,0
120.21858648695685,21,Month-to-month,13.91842408313283,4,1
33.857772907390334,13,Month-to-month,39.91465986045933,9,1
29.767911625655138,21,Two year,16.31269590205734,4,1
114.66453830646843,8,Month-to-month,14.969168685267414,9,1
84.4138711068058,46,Month-to-month,11.62529961039156,6,0
109.49231153560568,7,Month-to-month,6.483948911211767,9,1
76.52755401848701,23,Month-to-month,12.823153050838298,6,0
52.032264321083886,22,Two year,17.765987423694384,2,0
126.48330129764597,22,Month-to-month,33.69971040728652,2,1
123.9240642659673,29,Two year,3.128242110972579,9,0
110.31054121107547,13,One year,10.525346983267148,2,1
55.37886783989515,2,Two year,40.45118201458382,5,1
96.72998669298133,29,Two year,7.346096179188538,5,1
66.92660660220349,52,Month-to-month,17.132257326126076,2,1
31.90566953246244,27,One year,43.23294609290701,2,0
139.25076481009157,50,One year,7.746265557172133,7,1
37.78642201946498,23,One year,4.136841780909495,7,0
143.5308559967043,44,One year,24.22689975400054,6,1
77.98075048453424,22,Two year,15.12097556392682,9,1
